seed,task_id,acid_type,pka_values,initial_ph,target_ph,initial_volume_ml,analyte_conc_m
100555,66,triprotic,"[2.6068859980333423, 5.730633979089424, 6.169765495538016]",1.84,5.01,11.0,0.1
100555,67,diprotic,"[3.2092370957353475, 6.456656986011691]",2.12,6.78,11.0,0.1
100555,68,diprotic,"[2.461577511769564, 5.370619108282357]",1.77,9.55,11.0,0.1
100555,69,monoprotic,[2.763838997459314],1.91,6.27,11.0,0.1
100555,70,triprotic,"[3.3870650996008687, 5.20975978932553, 6.919928710043746]",2.21,8.54,11.0,0.1
100555,71,diprotic,"[3.349317180174099, 5.010143470946497]",2.19,6.02,11.0,0.1
100555,72,diprotic,"[3.9147504855276924, 4.013292432660538]",2.45,6.2,11.0,0.1
100555,73,monoprotic,[5.754127641699458],3.38,9.91,11.0,0.1
100555,74,triprotic,"[3.960027337334396, 4.772360542151334, 6.649937875332649]",2.48,7.66,11.0,0.1
100555,75,triprotic,"[2.0705694705056525, 4.8194380113164215, 7.9842386426646]",1.6,7.07,11.0,0.1
100555,76,diprotic,"[3.225370196199872, 5.890923872963255]",2.13,8.61,11.0,0.1
100555,77,triprotic,"[2.478437093466428, 5.99794159281601, 6.037445490671644]",1.78,8.3,11.0,0.1
100555,78,diprotic,"[2.8689638957408947, 4.678059224040464]",1.96,3.48,11.0,0.1
100555,79,triprotic,"[2.5374760101310923, 5.156585772411638, 6.317558024917135]",1.81,10.41,11.0,0.1
100555,80,diprotic,"[3.6461646585211196, 5.273987069587959]",2.33,9.94,11.0,0.1
100555,81,monoprotic,[4.04961410420307],2.53,2.21,11.0,0.1
100555,82,monoprotic,[4.604077132467009],2.81,2.47,11.0,0.1
100555,83,diprotic,"[3.353434990252226, 5.437608706636537]",2.19,2.34,11.0,0.1
100555,84,diprotic,"[3.9977742912935796, 4.310533695474273]",2.5,5.9,11.0,0.1
100555,85,triprotic,"[3.2368645335091433, 4.779514973651216, 6.598622118957859]",2.13,3.34,11.0,0.1
100555,86,monoprotic,[5.333609924725371],3.17,2.26,11.0,0.1
100555,87,monoprotic,[5.336777182981142],3.17,7.18,11.0,0.1
100555,88,monoprotic,[4.70574098120445],2.86,2.56,11.0,0.1
100555,89,triprotic,"[2.3860136093920534, 4.90685644008391, 7.9393043065202]",1.74,2.46,11.0,0.1
100555,90,monoprotic,[4.1831418679361185],2.6,8.2,11.0,0.1
100555,91,monoprotic,[3.7048452187153194],2.36,3.91,11.0,0.1
100555,92,monoprotic,[3.6583231682251864],2.34,9.8,11.0,0.1
100555,93,monoprotic,[2.7198122296066685],1.89,8.96,11.0,0.1
100555,94,monoprotic,[2.5982948609923167],1.83,9.72,11.0,0.1
100555,95,triprotic,"[3.2508983880718016, 4.932359538008459, 6.49836873233154]",2.14,3.83,11.0,0.1
100555,96,diprotic,"[2.9622932339116383, 5.445903301471632]",2.0,4.87,11.0,0.1
100555,97,triprotic,"[3.3167892568102353, 4.2365558082358845, 7.165864140477575]",2.17,8.47,11.0,0.1
100555,98,monoprotic,[5.436781461749074],3.22,6.55,11.0,0.1
100555,99,triprotic,"[3.5259947602813195, 5.874570640995064, 6.443557879911369]",2.27,10.51,11.0,0.1
100555,100,diprotic,"[3.6057506760217954, 6.793015029840503]",2.31,5.56,11.0,0.1
100555,101,monoprotic,[3.399620456015432],2.21,9.4,11.0,0.1
100555,102,monoprotic,[5.588445397344907],3.3,4.41,11.0,0.1
100555,103,monoprotic,[3.8007629846283675],2.41,6.73,11.0,0.1
100555,104,diprotic,"[2.6707316366566523, 6.487453491362574]",1.87,2.47,11.0,0.1
100555,105,monoprotic,[4.245131290718761],2.63,9.2,11.0,0.1
100555,106,triprotic,"[2.74047204736984, 4.777235138412223, 7.010120385795222]",1.9,4.72,11.0,0.1
100555,107,triprotic,"[2.21583220608545, 5.100057215058396, 6.796252014692161]",1.66,9.37,11.0,0.1
100555,108,triprotic,"[2.259056013010497, 4.570037872569863, 7.152791283871571]",1.68,9.21,11.0,0.1
100555,109,triprotic,"[2.452224542716367, 5.128220303056468, 7.786405169467883]",1.77,5.71,11.0,0.1
100555,110,triprotic,"[3.878718598907086, 4.298294108082156, 7.588325822008723]",2.44,3.3,11.0,0.1
100555,111,triprotic,"[2.9436140794972454, 5.118661648322908, 6.122011948953203]",1.99,10.97,11.0,0.1
100555,112,monoprotic,[3.568607864274953],2.3,9.21,11.0,0.1
100555,113,triprotic,"[3.041285013875868, 4.969584360321329, 7.26658155624472]",2.04,8.86,11.0,0.1
100555,114,diprotic,"[3.6112442855480342, 5.241231902019086]",2.32,6.43,11.0,0.1
100555,115,triprotic,"[3.6140507327188676, 5.69042916488898, 7.242490053917473]",2.32,2.02,11.0,0.1
100555,116,triprotic,"[2.719594213538784, 4.38895351733656, 7.86565490871224]",1.89,5.16,11.0,0.1
100555,117,triprotic,"[2.4409387548385606, 4.036623238764436, 7.976716964969208]",1.76,4.21,11.0,0.1
100555,118,triprotic,"[2.999635235873141, 5.085604306367158, 6.666394676643447]",2.02,10.62,11.0,0.1
100555,119,monoprotic,[5.602315904648889],3.3,6.05,11.0,0.1
100555,120,monoprotic,[4.36284559994326],2.69,10.94,11.0,0.1
100555,121,monoprotic,[5.700429498699952],3.35,5.44,11.0,0.1
100555,122,monoprotic,[4.911097367212786],2.96,3.38,11.0,0.1
100555,123,monoprotic,[5.774565834160173],3.39,7.18,11.0,0.1
100555,124,diprotic,"[3.1809058520562417, 4.902754834690978]",2.11,3.46,11.0,0.1
100555,125,diprotic,"[3.9291123466967806, 4.426979367395715]",2.47,3.08,11.0,0.1
100555,126,diprotic,"[2.102786685133784, 5.445511313051095]",1.61,2.8,11.0,0.1
100555,127,monoprotic,[2.017416130660416],1.58,7.15,11.0,0.1
100555,128,triprotic,"[2.264847467174416, 5.191995409017885, 7.394939250171752]",1.68,3.64,11.0,0.1
100555,129,diprotic,"[2.129377253260458, 5.351707866660498]",1.62,7.29,11.0,0.1
100555,130,monoprotic,[4.59201616459657],2.8,10.33,11.0,0.1
100555,131,monoprotic,[2.1753541975501185],1.64,2.11,11.0,0.1
100555,132,monoprotic,[3.3572699072940413],2.19,9.33,11.0,0.1
100555,133,diprotic,"[3.035519335072462, 6.451882381711886]",2.04,3.03,11.0,0.1
100555,134,diprotic,"[2.684120097360192, 6.575464540273221]",1.87,7.48,11.0,0.1
100555,135,monoprotic,[5.847804100075838],3.42,5.19,11.0,0.1
100555,136,monoprotic,[2.386965080298149],1.74,7.1,11.0,0.1
100555,137,monoprotic,[4.950757004741821],2.98,7.78,11.0,0.1
100555,138,diprotic,"[3.3868161482478536, 6.382817476185538]",2.21,10.49,11.0,0.1
100555,139,diprotic,"[3.4470749838267807, 4.618937708385346]",2.23,3.63,11.0,0.1
100555,140,monoprotic,[5.409958770523383],3.21,6.11,11.0,0.1
100555,141,diprotic,"[2.8461647563947094, 4.434310601787074]",1.95,8.8,11.0,0.1
100555,142,diprotic,"[3.876477499430644, 4.336242421901485]",2.44,7.71,11.0,0.1
100555,143,diprotic,"[3.1945256358491756, 4.330267287965162]",2.11,9.0,11.0,0.1
100555,144,triprotic,"[3.697209744871352, 4.12207643722007, 6.2235301474346425]",2.35,8.85,11.0,0.1
100555,145,diprotic,"[3.7041895593031975, 6.055632531879912]",2.36,8.82,11.0,0.1
100555,146,diprotic,"[2.4741696520378706, 4.868524059294759]",1.78,5.12,11.0,0.1
100555,147,monoprotic,[5.165532293581032],3.08,10.82,11.0,0.1
100555,148,triprotic,"[3.135764916332045, 4.54546676030086, 7.930110789035849]",2.08,4.02,11.0,0.1
100555,149,diprotic,"[2.3647744873712258, 6.430142281381987]",1.73,6.32,11.0,0.1
100555,150,triprotic,"[2.798171198342823, 5.495541412518283, 6.512211165876552]",1.93,7.02,11.0,0.1
100555,151,diprotic,"[2.892511688916349, 5.006010968773747]",1.97,2.59,11.0,0.1
100555,152,triprotic,"[3.8076492900908514, 4.486847249873578, 6.835385644354543]",2.41,6.61,11.0,0.1
100555,153,triprotic,"[2.536502220981219, 4.379475782361146, 7.869835401076343]",1.8,5.83,11.0,0.1
100555,154,triprotic,"[2.8840269190481655, 4.894759564954908, 7.383618068626811]",1.97,10.9,11.0,0.1
100555,155,monoprotic,[5.111957888815472],3.06,2.25,11.0,0.1
100555,156,diprotic,"[2.984320942294569, 5.088130890551261]",2.01,10.34,11.0,0.1
100555,157,triprotic,"[3.5839602324696087, 5.446583779680704, 7.830191501828178]",2.3,3.87,11.0,0.1
100555,158,diprotic,"[2.7900623198977623, 5.783326910159968]",1.92,10.1,11.0,0.1
100555,159,monoprotic,[5.415000745296422],3.21,2.51,11.0,0.1
100555,160,triprotic,"[3.449008453386854, 5.855683823727728, 6.317404763557973]",2.24,8.13,11.0,0.1
100555,161,triprotic,"[2.081986012501259, 5.976166008907313, 7.827941266074921]",1.6,4.95,11.0,0.1
100555,162,diprotic,"[2.179935067777664, 5.209520205677438]",1.65,6.0,11.0,0.1
100555,163,triprotic,"[3.6990510191300094, 4.014292097581906, 7.223900133640969]",2.35,5.28,11.0,0.1
100555,164,monoprotic,[5.576112167718093],3.29,4.21,11.0,0.1
100555,165,diprotic,"[3.5410171352350446, 4.230851266236371]",2.28,8.57,11.0,0.1
100555,166,triprotic,"[3.5671760092888416, 4.334629071329289, 6.86993446060512]",2.29,6.09,11.0,0.1
100555,167,triprotic,"[3.8356852760425815, 4.955554283690858, 7.662426885767227]",2.42,8.16,11.0,0.1
100555,168,triprotic,"[2.4809726409634782, 4.753779830241478, 7.647597195504918]",1.78,3.79,11.0,0.1
100555,169,triprotic,"[2.3409403101585053, 4.6161788711721154, 6.5661024758406805]",1.72,7.09,11.0,0.1
100555,170,diprotic,"[3.0739622715897754, 4.398367558086425]",2.05,4.36,11.0,0.1
100555,171,monoprotic,[4.610983923770576],2.81,2.62,11.0,0.1
100555,172,triprotic,"[2.7658386826548798, 4.205336451090563, 7.034731024050776]",1.91,3.71,11.0,0.1
100555,173,monoprotic,[4.802299958869775],2.9,4.37,11.0,0.1
100555,174,diprotic,"[3.0685074871733145, 6.219108953909773]",2.05,4.78,11.0,0.1
100555,175,triprotic,"[3.130484348727557, 5.596616179110397, 7.624318026555024]",2.08,3.03,11.0,0.1
100555,176,diprotic,"[3.010102227197887, 5.395484617637998]",2.03,10.44,11.0,0.1
100555,177,monoprotic,[5.920699634895234],3.46,4.25,11.0,0.1
100555,178,triprotic,"[3.3653555801165895, 5.942800094596178, 7.080372627696516]",2.2,9.11,11.0,0.1
100555,179,diprotic,"[2.9666594919253577, 4.934546886607753]",2.01,3.39,11.0,0.1
100555,180,monoprotic,[3.4336054453689804],2.23,8.87,11.0,0.1
100555,181,diprotic,"[2.723816618707202, 4.381190023219379]",1.89,5.99,11.0,0.1
100555,182,triprotic,"[2.365239218570225, 4.728141835297552, 7.629056783580895]",1.73,3.19,11.0,0.1
100555,183,triprotic,"[2.6344303207868185, 4.301288311629657, 7.582148321569057]",1.85,4.74,11.0,0.1
100555,184,diprotic,"[2.6724279087245035, 5.385544095530628]",1.87,9.17,11.0,0.1
100555,185,triprotic,"[2.8597004709896714, 4.411440457979559, 6.194737378728158]",1.95,7.06,11.0,0.1
100555,186,diprotic,"[3.012089580199846, 4.364747827182148]",2.03,10.3,11.0,0.1
100555,187,diprotic,"[3.630684884891825, 4.975838242105075]",2.32,3.25,11.0,0.1
100555,188,diprotic,"[2.212398666416365, 6.585996640357906]",1.66,4.97,11.0,0.1
100555,189,diprotic,"[3.3209722782042586, 4.859823806211411]",2.17,10.82,11.0,0.1
100555,190,monoprotic,[2.2393762556182324],1.67,3.49,11.0,0.1
100555,191,triprotic,"[2.275863725662851, 5.935581723384113, 6.3162530929844]",1.69,8.59,11.0,0.1
100555,192,triprotic,"[2.7222473921418113, 5.989646349633304, 7.5139282622817305]",1.89,5.37,11.0,0.1
100555,193,monoprotic,[3.1283982787243407],2.08,3.06,11.0,0.1
100555,194,triprotic,"[3.8135481621053238, 5.7814274771069565, 7.694877327336102]",2.42,6.49,11.0,0.1
100555,195,triprotic,"[2.568346272863798, 4.919556041072759, 7.539155864983645]",1.82,2.7,11.0,0.1
100555,196,diprotic,"[3.0397048947468495, 5.091003056366555]",2.04,6.51,11.0,0.1
100555,197,triprotic,"[3.828478686444237, 4.731901702267036, 7.780938203636425]",2.42,6.6,11.0,0.1
100555,198,monoprotic,[4.676156661315376],2.84,9.64,11.0,0.1
100555,199,triprotic,"[3.003581203472706, 5.9122776633867, 7.6235136001744355]",2.02,7.92,11.0,0.1
100555,200,diprotic,"[3.268865241547058, 5.015098868807126]",2.15,6.05,11.0,0.1
100555,201,monoprotic,[5.9063370301701195],3.45,9.93,11.0,0.1
100555,202,monoprotic,[3.4542450103191236],2.24,2.38,11.0,0.1
100555,203,triprotic,"[3.189728926519625, 4.209786475164131, 7.8813554184495445]",2.11,10.01,11.0,0.1
100555,204,triprotic,"[3.9382325805973872, 5.280673933714201, 7.224302131137548]",2.48,7.52,11.0,0.1
100555,205,triprotic,"[3.609721065285429, 5.582845273892525, 7.357722770437384]",2.32,7.02,11.0,0.1
100555,206,monoprotic,[3.056273177734476],2.05,10.6,11.0,0.1
100555,207,diprotic,"[2.4652107639339818, 6.184908225306396]",1.77,10.68,11.0,0.1
100555,208,diprotic,"[2.2043025199140005, 5.348305084142334]",1.66,6.32,11.0,0.1
100555,209,diprotic,"[3.6158910410437293, 4.938872521574573]",2.32,6.51,11.0,0.1
100555,210,triprotic,"[2.337418971375084, 4.074187056108678, 7.716779833588971]",1.71,3.99,11.0,0.1
100555,211,monoprotic,[2.8351259094430454],1.94,10.27,11.0,0.1
100555,212,triprotic,"[3.204008333608838, 4.751934056273858, 6.7857555948080295]",2.12,8.24,11.0,0.1
100555,213,diprotic,"[3.6693159925149206, 6.172870190283481]",2.34,7.83,11.0,0.1
100555,214,monoprotic,[4.214305320192235],2.61,8.51,11.0,0.1
100555,215,triprotic,"[3.988467907131964, 4.6139403836817126, 7.8172239313735385]",2.5,2.62,11.0,0.1
100555,216,diprotic,"[2.0858428154667283, 4.69761385423629]",1.6,6.67,11.0,0.1
100555,217,triprotic,"[3.610477124625626, 4.979030651218917, 6.033270655515077]",2.32,5.66,11.0,0.1
100555,218,triprotic,"[2.637364638238423, 5.080677812959334, 7.970970213070517]",1.85,4.37,11.0,0.1
100555,219,monoprotic,[5.411344598264494],3.21,9.23,11.0,0.1
100555,220,monoprotic,[2.575174925958842],1.82,4.57,11.0,0.1
100555,221,monoprotic,[2.877027822107188],1.96,10.78,11.0,0.1
100555,222,triprotic,"[3.9193961577431073, 5.449223130701257, 6.380293111748596]",2.47,7.4,11.0,0.1
100555,223,monoprotic,[2.0336959008649824],1.58,2.28,11.0,0.1
100555,224,monoprotic,[3.1558837800096016],2.1,10.32,11.0,0.1
100555,225,monoprotic,[3.2973008980403935],2.16,2.14,11.0,0.1
100555,226,monoprotic,[4.610110610504206],2.81,6.08,11.0,0.1
100555,227,monoprotic,[5.6634562180153925],3.33,9.49,11.0,0.1
100555,228,triprotic,"[3.6267285825530715, 4.961860494999534, 7.291371005563588]",2.32,9.93,11.0,0.1
100555,229,monoprotic,[3.0726370094974857],2.06,8.22,11.0,0.1
100555,230,diprotic,"[2.853138175777997, 6.199330956771147]",1.95,8.94,11.0,0.1
100555,231,triprotic,"[3.4988436485285366, 4.937776745528336, 6.705621205332617]",2.26,7.23,11.0,0.1
100555,232,diprotic,"[3.3868297129563536, 5.455668212228371]",2.21,10.81,11.0,0.1
100555,233,triprotic,"[2.0480191820739773, 4.657764303138133, 7.0456596743709845]",1.59,8.45,11.0,0.1
100555,234,diprotic,"[3.726468327922793, 6.20726056959403]",2.37,5.33,11.0,0.1
100555,235,triprotic,"[2.059698620745005, 5.6167713685544385, 7.4796601623304415]",1.59,3.72,11.0,0.1
100555,236,diprotic,"[2.271121034772138, 5.502733697767045]",1.69,8.34,11.0,0.1
100555,237,monoprotic,[5.731194407717199],3.37,4.59,11.0,0.1
100555,238,triprotic,"[2.381966669141221, 4.890613509488121, 6.0472694562510005]",1.73,9.52,11.0,0.1
100555,239,triprotic,"[3.2254735322045693, 4.468507783000982, 7.596259783265134]",2.13,8.17,11.0,0.1
100555,240,triprotic,"[3.7185735136357265, 5.736570045099014, 6.336902606839402]",2.37,6.3,11.0,0.1
100555,241,diprotic,"[3.0941118709668345, 5.661983306011667]",2.07,8.04,11.0,0.1
100555,242,monoprotic,[5.8649766619062955],3.43,5.38,11.0,0.1
100555,243,monoprotic,[2.0282242877678676],1.58,3.23,11.0,0.1
100555,244,diprotic,"[2.3632328671360243, 4.414596009459191]",1.73,3.41,11.0,0.1
100555,245,diprotic,"[2.700046387981777, 4.367730909578707]",1.88,5.27,11.0,0.1
100555,246,monoprotic,[5.164717424976134],3.08,4.1,11.0,0.1
100555,247,monoprotic,[5.044981750442206],3.02,5.46,11.0,0.1
100555,248,triprotic,"[2.2422132442812392, 5.7830010567420755, 6.8024975043650855]",1.67,9.75,11.0,0.1
100555,249,diprotic,"[2.4491377098362737, 5.803775156656391]",1.77,9.04,11.0,0.1
100555,250,monoprotic,[5.132894011337042],3.07,3.8,11.0,0.1
100555,251,diprotic,"[2.4868178879054135, 6.229514445226156]",1.78,8.6,11.0,0.1
100555,252,diprotic,"[2.7656161282442575, 6.171132859194145]",1.91,6.91,11.0,0.1
100555,253,diprotic,"[2.1085213007135954, 4.015663801163281]",1.61,9.1,11.0,0.1
100555,254,triprotic,"[3.3941459469531106, 5.5202885778090005, 6.084764310768856]",2.21,9.17,11.0,0.1
100555,255,diprotic,"[2.3536855953044724, 6.650524822690768]",1.72,5.95,11.0,0.1
100555,256,triprotic,"[2.849167212262346, 4.555489891349473, 7.543257133902536]",1.95,3.2,11.0,0.1
100555,257,triprotic,"[3.307658582659644, 4.200753710083907, 7.058849537372542]",2.17,7.05,11.0,0.1
100555,258,monoprotic,[3.1438390127992464],2.09,10.71,11.0,0.1
100555,259,diprotic,"[3.9776396749874143, 6.934482573237412]",2.5,9.74,11.0,0.1
100555,260,monoprotic,[5.778674611668942],3.39,8.58,11.0,0.1
100555,261,monoprotic,[2.2076399957121198],1.66,9.01,11.0,0.1
100555,262,triprotic,"[2.62297527512904, 5.469474499027024, 7.412632914707402]",1.84,10.49,11.0,0.1
100555,263,diprotic,"[2.1832809866786804, 5.533752830044322]",1.65,7.85,11.0,0.1
100555,264,monoprotic,[4.770850539641494],2.89,2.43,11.0,0.1
100555,265,triprotic,"[3.745722205147764, 5.4813058738677345, 7.130111650400448]",2.38,8.85,11.0,0.1
100555,266,triprotic,"[2.086624020055913, 4.764150030625485, 6.137660065436635]",1.6,4.03,11.0,0.1
100555,267,diprotic,"[3.7439683862620097, 4.538285518456003]",2.38,3.86,11.0,0.1
100555,268,diprotic,"[2.1778803065687655, 6.618361391737981]",1.64,2.8,11.0,0.1
100555,269,diprotic,"[3.27969439367221, 4.684246272141451]",2.15,2.43,11.0,0.1
100555,270,monoprotic,[3.061652864895025],2.05,3.53,11.0,0.1
100555,271,diprotic,"[2.080285596418615, 6.412648891016778]",1.6,3.95,11.0,0.1
100555,272,diprotic,"[3.674605183573257, 5.815779406265967]",2.35,5.15,11.0,0.1
100555,273,triprotic,"[2.7656385407964716, 4.175019656840975, 6.524202518851515]",1.91,9.97,11.0,0.1
100555,274,diprotic,"[3.3982841095745417, 6.107144965397511]",2.21,2.81,11.0,0.1
100555,275,diprotic,"[3.042753303579511, 6.667089149270668]",2.04,9.23,11.0,0.1
100555,276,monoprotic,[3.6197459459407715],2.32,6.7,11.0,0.1
100555,277,monoprotic,[3.2957675286300425],2.16,8.75,11.0,0.1
100555,278,diprotic,"[3.1670690529412315, 5.218231404036887]",2.1,8.74,11.0,0.1
100555,279,monoprotic,[5.0100369765759645],3.01,6.57,11.0,0.1
100555,280,diprotic,"[2.087326178452707, 5.04992882107773]",1.61,8.95,11.0,0.1
100555,281,diprotic,"[2.501431859406438, 5.164247539183169]",1.79,3.56,11.0,0.1
100555,282,diprotic,"[3.6060635435559814, 6.025017586116199]",2.31,3.05,11.0,0.1
100555,283,diprotic,"[2.9688032660656343, 6.47379907677085]",2.01,5.57,11.0,0.1
100555,284,diprotic,"[2.4903178775458583, 5.0920663046354875]",1.78,3.67,11.0,0.1
100555,285,diprotic,"[2.6570088209057428, 6.129816791683217]",1.86,9.19,11.0,0.1
100555,286,diprotic,"[2.597298838916884, 5.542009366717808]",1.83,10.0,11.0,0.1
100555,287,triprotic,"[2.8928286931239784, 5.790908860541967, 6.671079575765148]",1.97,10.35,11.0,0.1
100555,288,triprotic,"[2.968219989981692, 4.617866478102123, 7.430397923048584]",2.01,3.62,11.0,0.1
100555,289,monoprotic,[2.013115263089935],1.57,9.0,11.0,0.1
100555,290,monoprotic,[2.4209545257492957],1.75,9.2,11.0,0.1
100555,291,diprotic,"[3.929628091613797, 4.213655607925361]",2.46,10.15,11.0,0.1
100555,292,diprotic,"[3.239748102257498, 4.2572559830741135]",2.13,3.92,11.0,0.1
100555,293,diprotic,"[2.2872171819047935, 5.358696949287731]",1.69,7.06,11.0,0.1
100555,294,diprotic,"[2.090812466844403, 4.094590461993407]",1.61,4.02,11.0,0.1
100555,295,triprotic,"[3.8117483623363526, 5.003660036412352, 6.697388191733902]",2.41,2.26,11.0,0.1
100555,296,triprotic,"[2.5264649560786254, 5.203180113495201, 6.193068542006574]",1.8,9.74,11.0,0.1
100555,297,triprotic,"[2.6152818717946804, 4.667461980543116, 6.172697176062414]",1.84,9.6,11.0,0.1
100555,298,monoprotic,[3.8908663340310774],2.45,2.59,11.0,0.1
100555,299,triprotic,"[2.1744600582928566, 5.772864239742837, 7.522205839694822]",1.64,8.38,11.0,0.1
100555,300,diprotic,"[2.942155103137927, 6.972448035568413]",1.99,8.52,11.0,0.1
100555,301,monoprotic,[4.071402159350836],2.54,2.83,11.0,0.1
