seed,task_id,acid_type,pka_values,initial_ph,target_ph,initial_volume_ml,analyte_conc_m
100101,61,triprotic,"[2.393364277434382, 4.125964067293033, 6.977982007276491]",1.74,3.17,11.0,0.1
100101,62,triprotic,"[3.929659342173306, 5.477388793305328, 6.047738395077948]",2.47,8.59,11.0,0.1
100101,63,triprotic,"[2.15254300261923, 5.694593480686727, 7.581127717598673]",1.63,5.41,11.0,0.1
100101,64,diprotic,"[3.3872092505390023, 4.240390784758947]",2.2,5.97,11.0,0.1
100101,65,diprotic,"[2.738526891859848, 4.455859016322578]",1.9,10.15,11.0,0.1
100101,66,triprotic,"[3.2558922429077164, 4.191370529545359, 7.313158652564724]",2.14,9.91,11.0,0.1
100101,67,diprotic,"[2.8108837709825267, 4.546420714044282]",1.93,6.56,11.0,0.1
100101,68,monoprotic,[4.563248541445664],2.79,2.28,11.0,0.1
100101,69,monoprotic,[3.307828768851812],2.17,6.19,11.0,0.1
100101,70,monoprotic,[5.049654068045822],3.03,6.69,11.0,0.1
100101,71,triprotic,"[3.19503533044334, 4.669364533166591, 6.348774269942001]",2.11,8.77,11.0,0.1
100101,72,diprotic,"[2.00778958304495, 6.616913134777578]",1.57,7.56,11.0,0.1
100101,73,monoprotic,[3.660207276379057],2.34,2.92,11.0,0.1
100101,74,monoprotic,[5.50722930459551],3.25,7.08,11.0,0.1
100101,75,diprotic,"[2.7807015644244633, 4.216181265773619]",1.92,4.43,11.0,0.1
100101,76,diprotic,"[2.5076665208916857, 6.460917887169693]",1.79,6.85,11.0,0.1
100101,77,monoprotic,[4.558473842277424],2.78,7.68,11.0,0.1
100101,78,triprotic,"[3.491191631372973, 5.3055833488918935, 6.560601730818163]",2.26,10.61,11.0,0.1
100101,79,monoprotic,[2.754038748574212],1.91,2.93,11.0,0.1
100101,80,monoprotic,[5.6626331027761125],3.33,3.67,11.0,0.1
100101,81,monoprotic,[4.956240042742412],2.98,8.6,11.0,0.1
100101,82,monoprotic,[5.8618357664524545],3.43,3.46,11.0,0.1
100101,83,triprotic,"[2.2343321244898986, 4.250909053924553, 6.462142417160432]",1.67,7.12,11.0,0.1
100101,84,diprotic,"[3.8141671070077274, 4.123322409593616]",2.41,9.92,11.0,0.1
100101,85,diprotic,"[3.534074176665502, 4.199930357958493]",2.27,3.43,11.0,0.1
100101,86,triprotic,"[3.6572988241096365, 5.919597949624931, 7.6780972258971065]",2.34,5.9,11.0,0.1
100101,87,triprotic,"[2.4605546998578953, 4.022146935013112, 6.643503922957744]",1.77,6.01,11.0,0.1
100101,88,triprotic,"[3.6498763760275104, 5.500485246234717, 7.589362436323921]",2.33,4.91,11.0,0.1
100101,89,monoprotic,[5.985637010510741],3.49,5.44,11.0,0.1
100101,90,monoprotic,[2.2330525798426097],1.67,4.79,11.0,0.1
100101,91,monoprotic,[5.173647855916177],3.09,8.86,11.0,0.1
100101,92,monoprotic,[3.30146379208899],2.17,10.74,11.0,0.1
100101,93,triprotic,"[3.4620532954739978, 4.6793044147263405, 6.660279695895742]",2.24,6.46,11.0,0.1
100101,94,triprotic,"[2.979698761951277, 4.369090689582843, 7.578235190335896]",2.01,10.72,11.0,0.1
100101,95,triprotic,"[3.1808242983015145, 4.808808787706104, 7.498133210270783]",2.11,10.63,11.0,0.1
100101,96,monoprotic,[5.416922775760276],3.21,5.69,11.0,0.1
100101,97,diprotic,"[3.1667351627718756, 4.308985211354044]",2.1,8.21,11.0,0.1
100101,98,triprotic,"[3.5028850090660932, 4.239408142715958, 7.879465949204254]",2.26,3.72,11.0,0.1
100101,99,diprotic,"[3.9461172274690526, 6.654407217524871]",2.48,5.18,11.0,0.1
100101,100,diprotic,"[2.5847582945575986, 6.962567222238148]",1.83,6.36,11.0,0.1
100101,101,triprotic,"[3.173046740615555, 5.737031856962667, 7.952226992883767]",2.1,5.66,11.0,0.1
100101,102,triprotic,"[3.5427254572629607, 4.42828027244577, 6.035346408921039]",2.28,10.55,11.0,0.1
100101,103,monoprotic,[5.463897084497854],3.23,5.77,11.0,0.1
100101,104,triprotic,"[2.255842803336545, 5.6509894802608525, 7.566472281563214]",1.68,7.78,11.0,0.1
100101,105,monoprotic,[5.2241962329448315],3.11,8.4,11.0,0.1
100101,106,triprotic,"[2.584975982995391, 5.789284344887994, 6.6539121818101945]",1.83,4.54,11.0,0.1
100101,107,monoprotic,[4.0186234834502965],2.52,7.95,11.0,0.1
100101,108,diprotic,"[3.757704121461176, 5.65073932266197]",2.39,2.78,11.0,0.1
100101,109,diprotic,"[3.3747280422658426, 6.112918793742635]",2.2,10.74,11.0,0.1
100101,110,monoprotic,[5.390349215369761],3.2,8.12,11.0,0.1
100101,111,monoprotic,[5.312749505352265],3.16,9.33,11.0,0.1
100101,112,triprotic,"[2.304530518551163, 5.0683200403334645, 7.809681510954043]",1.7,7.01,11.0,0.1
100101,113,monoprotic,[5.107293230370104],3.06,8.73,11.0,0.1
100101,114,triprotic,"[2.8077407312659064, 4.638077681390342, 7.237805767953973]",1.93,10.94,11.0,0.1
100101,115,diprotic,"[2.058907988429154, 4.292465149286829]",1.59,5.72,11.0,0.1
100101,116,monoprotic,[2.522746023348225],1.8,3.01,11.0,0.1
100101,117,triprotic,"[3.721971001114795, 4.033701090083074, 6.034459569665829]",2.36,9.63,11.0,0.1
100101,118,triprotic,"[3.093678405756756, 5.024460083041646, 7.547143008308796]",2.07,2.24,11.0,0.1
100101,119,triprotic,"[2.5099134559067457, 4.645116577520309, 7.574342239664173]",1.79,9.55,11.0,0.1
100101,120,triprotic,"[2.8750134124806124, 4.90495354110086, 7.813695759221385]",1.96,3.72,11.0,0.1
100101,121,triprotic,"[3.529476503373414, 4.137059091877552, 6.883543924650228]",2.27,3.59,11.0,0.1
100101,122,diprotic,"[2.858427577580821, 5.007106896306808]",1.95,3.79,11.0,0.1
100101,123,monoprotic,[2.9430492045450447],1.99,3.35,11.0,0.1
100101,124,monoprotic,[5.214249449441628],3.11,10.53,11.0,0.1
100101,125,diprotic,"[3.675230510700893, 6.524512949830151]",2.35,8.66,11.0,0.1
100101,126,triprotic,"[2.49501693435377, 4.251870722849651, 6.950896985395108]",1.78,5.41,11.0,0.1
100101,127,triprotic,"[2.330618203602823, 4.192768551883674, 7.280165064247528]",1.71,2.3,11.0,0.1
100101,128,diprotic,"[2.6327135144779574, 6.306837308535735]",1.85,4.18,11.0,0.1
100101,129,triprotic,"[3.5544315848940298, 5.924309298463465, 6.434172088235064]",2.29,9.9,11.0,0.1
100101,130,diprotic,"[3.3999877318379417, 6.893801110413223]",2.21,7.18,11.0,0.1
100101,131,diprotic,"[2.096734381245993, 4.924146073772852]",1.61,7.13,11.0,0.1
100101,132,monoprotic,[4.292877929415628],2.65,2.18,11.0,0.1
100101,133,triprotic,"[2.4010656147435627, 5.324948780192803, 6.313870994215814]",1.74,4.93,11.0,0.1
100101,134,diprotic,"[3.236447638814263, 5.808524027279006]",2.13,7.55,11.0,0.1
100101,135,diprotic,"[2.79044299554955, 5.6335402337061655]",1.92,8.73,11.0,0.1
100101,136,triprotic,"[2.927793087470797, 5.2168462519762, 7.02490228816401]",1.99,8.21,11.0,0.1
100101,137,triprotic,"[3.816013452646804, 4.513644567816815, 7.510893445126919]",2.41,4.75,11.0,0.1
100101,138,triprotic,"[3.166639694626026, 5.070723808557218, 7.895521775307565]",2.1,4.82,11.0,0.1
100101,139,monoprotic,[2.592415415473233],1.83,3.12,11.0,0.1
100101,140,diprotic,"[3.0717516146702817, 4.136862589185597]",2.05,6.27,11.0,0.1
100101,141,monoprotic,[3.22709439466834],2.13,3.68,11.0,0.1
100101,142,diprotic,"[3.0974300918527256, 4.772895398883195]",2.07,9.66,11.0,0.1
100101,143,monoprotic,[5.6707966413876125],3.34,6.91,11.0,0.1
100101,144,triprotic,"[2.7946378206671527, 4.370604248419743, 7.626957800163005]",1.92,5.96,11.0,0.1
100101,145,monoprotic,[4.045586560745717],2.53,8.74,11.0,0.1
100101,146,triprotic,"[3.609776401615824, 5.047559607348467, 6.79055083174436]",2.31,10.71,11.0,0.1
100101,147,diprotic,"[3.0718321532133985, 5.600789300794437]",2.06,6.73,11.0,0.1
100101,148,diprotic,"[2.6929742079827035, 4.739390302320571]",1.88,4.06,11.0,0.1
100101,149,triprotic,"[3.441204458714349, 5.117660288086363, 7.828150983912169]",2.23,2.84,11.0,0.1
100101,150,diprotic,"[2.9853243813960013, 6.948780782735113]",2.01,5.85,11.0,0.1
100101,151,diprotic,"[2.693172689041832, 6.73377889541747]",1.88,5.98,11.0,0.1
100101,152,triprotic,"[2.7624849647647762, 4.33708569685889, 7.855465755262058]",1.91,5.92,11.0,0.1
100101,153,monoprotic,[3.182541147817994],2.11,2.96,11.0,0.1
100101,154,diprotic,"[2.2854155067249438, 5.707035445756537]",1.69,3.16,11.0,0.1
100101,155,triprotic,"[2.901182761864833, 5.103532724912472, 6.606466348883867]",1.97,8.35,11.0,0.1
100101,156,triprotic,"[2.08289728294386, 5.377752812293802, 6.393199425121681]",1.6,3.2,11.0,0.1
100101,157,triprotic,"[3.47071997776572, 5.926005320987499, 7.626189407981711]",2.25,3.67,11.0,0.1
100101,158,monoprotic,[3.1096545628709165],2.07,9.77,11.0,0.1
100101,159,monoprotic,[2.15189203454105],1.63,5.62,11.0,0.1
100101,160,diprotic,"[2.7352475442325996, 4.802612605315768]",1.9,4.55,11.0,0.1
100101,161,diprotic,"[3.887199293347142, 5.925778985331263]",2.45,6.75,11.0,0.1
100101,162,monoprotic,[3.057484110103005],2.05,10.76,11.0,0.1
100101,163,monoprotic,[3.324178685633664],2.18,6.72,11.0,0.1
100101,164,monoprotic,[3.1583808673357208],2.1,2.51,11.0,0.1
100101,165,triprotic,"[2.5554157206109767, 4.196463521175274, 7.402129409348796]",1.81,3.99,11.0,0.1
100101,166,monoprotic,[2.689454392992773],1.88,9.12,11.0,0.1
100101,167,monoprotic,[2.3298567940687662],1.71,4.13,11.0,0.1
100101,168,monoprotic,[3.556667849781607],2.29,6.58,11.0,0.1
100101,169,diprotic,"[3.843794804694593, 5.471345091624025]",2.43,2.05,11.0,0.1
100101,170,triprotic,"[3.87347456365198, 5.839357909704612, 7.316124137873712]",2.44,6.25,11.0,0.1
100101,171,diprotic,"[2.5655641813730847, 4.276417074916933]",1.82,5.86,11.0,0.1
100101,172,monoprotic,[3.161797030551589],2.1,4.74,11.0,0.1
100101,173,triprotic,"[2.5868308753988978, 5.131098196893509, 7.033282349687316]",1.83,5.36,11.0,0.1
100101,174,monoprotic,[5.988212840749416],3.49,3.34,11.0,0.1
100101,175,monoprotic,[4.542171093113005],2.77,2.89,11.0,0.1
100101,176,diprotic,"[3.5511017647821994, 6.823959687977805]",2.29,6.57,11.0,0.1
100101,177,diprotic,"[2.249224102250462, 4.1957280146221025]",1.67,8.46,11.0,0.1
100101,178,monoprotic,[5.190340974855624],3.1,6.81,11.0,0.1
100101,179,triprotic,"[2.3081067064062046, 5.820919546267161, 6.622982885014973]",1.7,5.71,11.0,0.1
100101,180,triprotic,"[3.9126026011768085, 4.307889149661731, 7.1698613815191505]",2.46,9.54,11.0,0.1
100101,181,monoprotic,[2.427102531707896],1.76,3.2,11.0,0.1
100101,182,monoprotic,[3.5904989027749292],2.31,4.15,11.0,0.1
100101,183,triprotic,"[2.69645249907317, 5.22073239992496, 7.917988581078371]",1.88,2.6,11.0,0.1
100101,184,triprotic,"[3.395680615425135, 4.198792747763703, 6.370578751830784]",2.21,3.72,11.0,0.1
100101,185,monoprotic,[2.4664990766078936],1.77,3.02,11.0,0.1
100101,186,triprotic,"[3.2470557979279766, 4.1147404518957655, 7.962713591893137]",2.14,6.9,11.0,0.1
100101,187,diprotic,"[2.2945929199356234, 4.2058182254693355]",1.69,4.51,11.0,0.1
100101,188,triprotic,"[3.2561789347929313, 4.503403043143272, 6.53436812857072]",2.14,8.38,11.0,0.1
100101,189,diprotic,"[2.0602868175164932, 6.430889132144641]",1.59,9.64,11.0,0.1
100101,190,monoprotic,[4.913310802555344],2.96,3.7,11.0,0.1
100101,191,monoprotic,[2.6052081910991616],1.84,2.34,11.0,0.1
100101,192,monoprotic,[3.823180704722746],2.42,6.92,11.0,0.1
100101,193,diprotic,"[3.563176896879434, 6.5146195075545545]",2.29,8.05,11.0,0.1
100101,194,triprotic,"[3.9788024228759937, 4.04627884348677, 7.874727999586238]",2.48,9.16,11.0,0.1
100101,195,triprotic,"[2.7454336284576515, 4.452887359179873, 6.790607883045853]",1.9,6.6,11.0,0.1
100101,196,triprotic,"[3.656032422497354, 4.4353023411791055, 6.645374936400968]",2.33,9.14,11.0,0.1
100101,197,diprotic,"[3.2710756568114214, 4.218912822994069]",2.15,8.67,11.0,0.1
100101,198,diprotic,"[3.295147652073376, 4.244063605124536]",2.16,10.07,11.0,0.1
100101,199,diprotic,"[2.273465849335723, 5.826054900869099]",1.69,6.38,11.0,0.1
100101,200,triprotic,"[3.4409245187197284, 5.800167872594636, 6.3984295892580825]",2.23,7.21,11.0,0.1
100101,201,diprotic,"[3.200695297854779, 4.664936331936957]",2.12,4.53,11.0,0.1
100101,202,monoprotic,[5.785469410982378],3.39,2.48,11.0,0.1
100101,203,diprotic,"[2.8438460052527414, 6.597844838815235]",1.95,2.98,11.0,0.1
100101,204,triprotic,"[3.454997048872997, 4.184046007465865, 6.836979460062946]",2.24,4.09,11.0,0.1
100101,205,triprotic,"[3.542895886067953, 4.395255963804145, 7.107766541516683]",2.28,3.98,11.0,0.1
100101,206,diprotic,"[2.968526729453243, 5.742059796495927]",2.01,8.0,11.0,0.1
100101,207,diprotic,"[3.3107746136579186, 6.41874793729591]",2.17,5.67,11.0,0.1
100101,208,triprotic,"[2.3725739850112584, 5.499468603841778, 6.9284093170879775]",1.73,7.75,11.0,0.1
100101,209,triprotic,"[3.6501134966965827, 5.281662207026778, 6.126804206572138]",2.33,7.08,11.0,0.1
100101,210,diprotic,"[3.0990745546924714, 5.370232105004973]",2.07,2.18,11.0,0.1
100101,211,diprotic,"[3.7265464478683166, 5.672654401051382]",2.37,5.31,11.0,0.1
100101,212,monoprotic,[2.3443252794287033],1.72,8.71,11.0,0.1
100101,213,triprotic,"[2.0115373919876856, 4.467539519010698, 6.741176967243698]",1.57,2.08,11.0,0.1
100101,214,diprotic,"[3.942206094499249, 4.985338171882857]",2.48,6.17,11.0,0.1
100101,215,diprotic,"[2.2390261085835768, 5.1770934454944655]",1.67,6.21,11.0,0.1
100101,216,monoprotic,[2.964363651476952],2.0,5.2,11.0,0.1
100101,217,diprotic,"[2.68496293887456, 6.347040982468802]",1.87,9.14,11.0,0.1
100101,218,monoprotic,[4.992342495321098],3.0,3.64,11.0,0.1
100101,219,triprotic,"[3.8899875691421935, 4.519755602145501, 7.59780800437623]",2.45,4.18,11.0,0.1
100101,220,triprotic,"[2.732027714193615, 4.205866825219864, 6.640688379275487]",1.89,6.52,11.0,0.1
100101,221,diprotic,"[3.6285552044994445, 5.668702953075505]",2.32,7.35,11.0,0.1
100101,222,triprotic,"[2.850338702532739, 5.399778898802665, 7.96597469319579]",1.95,2.16,11.0,0.1
100101,223,triprotic,"[2.3941432183543334, 5.620597237854914, 7.154403224126389]",1.74,2.55,11.0,0.1
100101,224,diprotic,"[3.7434842455882844, 5.59897748305236]",2.38,7.47,11.0,0.1
100101,225,monoprotic,[3.460531647022611],2.24,2.03,11.0,0.1
100101,226,diprotic,"[3.350277135026516, 6.491658126543463]",2.19,4.38,11.0,0.1
100101,227,monoprotic,[5.84035259521082],3.42,4.42,11.0,0.1
100101,228,diprotic,"[3.726347821789541, 5.619449516221817]",2.37,6.48,11.0,0.1
100101,229,diprotic,"[2.9208865070965824, 6.969080688769644]",1.98,9.11,11.0,0.1
100101,230,triprotic,"[3.0973315610494563, 5.131182008622809, 6.969304570001116]",2.07,9.54,11.0,0.1
100101,231,triprotic,"[2.333555898071989, 4.5608509140098334, 6.582616484953906]",1.71,3.48,11.0,0.1
100101,232,triprotic,"[2.9888814280966725, 5.7032036663762335, 6.034103782076593]",2.02,10.21,11.0,0.1
100101,233,diprotic,"[2.2701849766965747, 5.469999517391994]",1.69,2.97,11.0,0.1
100101,234,triprotic,"[2.1536151986392245, 5.8578822686519265, 7.237583051094281]",1.63,6.88,11.0,0.1
100101,235,triprotic,"[2.693041560072105, 4.315522415389186, 7.7353433238936855]",1.88,8.61,11.0,0.1
100101,236,diprotic,"[2.8934129137502165, 6.4430690166544204]",1.97,3.26,11.0,0.1
100101,237,monoprotic,[2.9142776175180303],1.98,9.84,11.0,0.1
100101,238,triprotic,"[2.891664685803737, 5.93430192710334, 6.1040628720135555]",1.97,6.23,11.0,0.1
100101,239,triprotic,"[3.5883242543930765, 4.235198901079832, 6.822959635932114]",2.3,10.09,11.0,0.1
100101,240,triprotic,"[3.543113602735576, 4.895773047124736, 7.927370726549138]",2.28,9.6,11.0,0.1
100101,241,triprotic,"[2.2295137002068715, 4.176104251469616, 6.970175966058358]",1.67,8.51,11.0,0.1
100101,242,triprotic,"[3.110992484812046, 4.987365964775242, 7.74667883513654]",2.07,5.22,11.0,0.1
100101,243,monoprotic,[2.2446948269131797],1.67,6.41,11.0,0.1
100101,244,diprotic,"[3.132287035844376, 5.683789250259085]",2.08,2.22,11.0,0.1
100101,245,triprotic,"[3.9478661850479106, 5.667709057356627, 7.676025758640167]",2.48,7.55,11.0,0.1
100101,246,monoprotic,[3.115772584596892],2.08,8.73,11.0,0.1
100101,247,triprotic,"[2.6858563683369536, 4.834166961908034, 7.940570818454187]",1.87,7.02,11.0,0.1
100101,248,diprotic,"[2.807122011186617, 4.764547352852528]",1.93,8.89,11.0,0.1
100101,249,diprotic,"[2.9306288852831504, 5.924833203491932]",1.99,8.26,11.0,0.1
100101,250,monoprotic,[5.052797742215667],3.03,7.12,11.0,0.1
100101,251,diprotic,"[3.7575874575218124, 5.206159682827327]",2.39,4.3,11.0,0.1
100101,252,triprotic,"[2.0835247509839343, 4.453584772607016, 6.608466610377612]",1.6,6.41,11.0,0.1
100101,253,monoprotic,[3.0300072915020655],2.04,8.52,11.0,0.1
100101,254,monoprotic,[4.991102104093233],3.0,2.03,11.0,0.1
100101,255,monoprotic,[3.8914724002312244],2.45,6.7,11.0,0.1
100101,256,monoprotic,[5.937243548268057],3.47,4.37,11.0,0.1
100101,257,diprotic,"[3.1030212035138858, 5.4546108750675755]",2.07,5.24,11.0,0.1
100101,258,monoprotic,[3.471621085786439],2.25,5.71,11.0,0.1
100101,259,diprotic,"[3.2648934355044648, 5.586311973420174]",2.15,6.85,11.0,0.1
100101,260,diprotic,"[3.9131313053866927, 5.256536671934649]",2.46,6.76,11.0,0.1
100101,261,monoprotic,[4.932499312024807],2.97,3.73,11.0,0.1
100101,262,diprotic,"[2.750960350037378, 5.351741347213563]",1.9,10.55,11.0,0.1
100101,263,triprotic,"[3.3251338636718226, 4.208901524075369, 7.79413150814624]",2.17,9.5,11.0,0.1
100101,264,triprotic,"[3.273114871647815, 4.53346397640025, 7.695473474393953]",2.15,3.76,11.0,0.1
100101,265,monoprotic,[4.993394959772074],3.0,4.5,11.0,0.1
100101,266,diprotic,"[2.940468911054347, 6.618647866773434]",1.99,4.06,11.0,0.1
100101,267,diprotic,"[3.7645300577146816, 6.297939017860099]",2.39,4.17,11.0,0.1
100101,268,monoprotic,[5.661233611957082],3.33,5.86,11.0,0.1
100101,269,monoprotic,[3.1883111016723484],2.11,10.68,11.0,0.1
100101,270,diprotic,"[2.0494952519587235, 4.547732547520781]",1.59,10.15,11.0,0.1
100101,271,monoprotic,[2.1935677695646634],1.65,7.48,11.0,0.1
100101,272,monoprotic,[2.0969489094172418],1.61,9.97,11.0,0.1
100101,273,triprotic,"[2.313492076708216, 5.399403535586836, 6.4573517117750185]",1.7,6.05,11.0,0.1
100101,274,triprotic,"[3.54461905463146, 4.819803694862708, 7.1289263926085376]",2.28,6.55,11.0,0.1
100101,275,diprotic,"[2.5640313472339678, 5.365749741918054]",1.82,6.72,11.0,0.1
100101,276,triprotic,"[2.7083209179935905, 4.673260445443258, 7.703230540722864]",1.88,7.95,11.0,0.1
100101,277,monoprotic,[5.186026391637554],3.09,5.87,11.0,0.1
100101,278,triprotic,"[2.712839319606303, 4.349838952901915, 6.473483849718008]",1.89,6.96,11.0,0.1
100101,279,monoprotic,[5.207589872967242],3.11,4.25,11.0,0.1
100101,280,monoprotic,[4.210269512901537],2.61,9.08,11.0,0.1
100101,281,monoprotic,[3.2065187257491363],2.12,2.57,11.0,0.1
100101,282,monoprotic,[4.621804276036703],2.81,10.25,11.0,0.1
100101,283,triprotic,"[2.2010658762354236, 4.691713939930278, 7.6251137270259415]",1.65,9.85,11.0,0.1
100101,284,diprotic,"[2.2688157453259956, 5.964253486900012]",1.68,9.74,11.0,0.1
100101,285,monoprotic,[4.349866876674706],2.68,5.98,11.0,0.1
100101,286,diprotic,"[3.0539520339831387, 6.7217087616629465]",2.05,5.0,11.0,0.1
100101,287,monoprotic,[2.772413215064969],1.91,4.07,11.0,0.1
100101,288,triprotic,"[3.5141392785835537, 5.389284788927469, 6.266444606052169]",2.27,2.67,11.0,0.1
100101,289,diprotic,"[2.4699358619674197, 5.881954579790191]",1.77,5.88,11.0,0.1
100101,290,triprotic,"[2.5297115443807296, 4.858620665756906, 7.6878528420023535]",1.8,7.8,11.0,0.1
100101,291,monoprotic,[3.9590266905767573],2.49,6.9,11.0,0.1
100101,292,diprotic,"[2.327022928575057, 4.607349673903761]",1.71,4.33,11.0,0.1
100101,293,triprotic,"[3.706620806076313, 4.152867008217309, 7.388537056733154]",2.36,5.88,11.0,0.1
100101,294,triprotic,"[2.628211761526658, 5.918924642163678, 6.523874895346992]",1.85,6.71,11.0,0.1
100101,295,monoprotic,[3.159330085749486],2.1,10.15,11.0,0.1
100101,296,triprotic,"[2.140900876859314, 5.488754808374566, 7.5839498538252474]",1.63,7.82,11.0,0.1
