task_seed,task_id,acid_type,difficulty,direction,pka_family,true_pair_count,initial_ph,target_ph,overshoot_cap_events,overshoot_cap_applied_steps,overshoot_cap_final_ml,true_success,strict_success,severe_failure,measured_success,false_stop,steps,overshoots,final_abs_error,total_volume_ml,acid_added_ml,base_added_ml,final_true_ph,final_measured_ph,stop_reason,label,training_seed,benchmark_seed,checkpoint_sha256,checkpoint_reward_variant,step_cost
1000101,23,monoprotic,far,acid,single,1,4.433,2.114,0,0,,1,0,0,1,0,3,0,0.0505636075261533,9.389999999999999,9.389999999999999,0.0,2.164563607526153,2.16,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,24,diprotic,far,base,separated,2,4.779,7.437,6,0,0.015,1,0,0,1,0,9,6,0.09475634346971429,10.709999999999999,3.0799999999999996,7.63,7.342243656530286,7.34,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,25,monoprotic,medium,acid,single,1,3.227,2.036,1,0,2.54,1,0,0,1,0,2,1,0.08463727564973444,5.77,5.08,0.69,1.9513627243502656,1.95,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,26,triprotic,near,base,separated,3,3.711,4.052,0,0,,1,0,0,1,0,1,0,0.06614250685868317,0.76,0.0,0.76,3.9858574931413164,3.99,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,27,diprotic,near,base,separated,2,4.161,4.675,0,0,,1,0,0,1,0,3,0,0.05010688895084758,1.56,0.0,1.56,4.624893111049152,4.62,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,28,monoprotic,medium,acid,single,1,4.05,2.437,2,1,0.2,1,1,0,1,0,9,2,0.02067237234734387,9.63,5.28,4.3500000000000005,2.4576723723473437,2.46,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,29,monoprotic,far,base,single,1,7.854,10.672,3,0,0.215,1,1,0,1,0,10,3,0.03677075934351848,15.71,7.64,8.07,10.708770759343519,10.71,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,30,monoprotic,far,acid,single,1,5.234,2.581,0,0,,1,0,0,1,0,1,0,0.09491467244361962,6.54,6.54,0.0,2.6759146724436196,2.68,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,31,monoprotic,near,base,single,1,2.316,2.691,0,0,,1,1,0,1,0,2,0,0.03054370670076434,1.3599999999999999,0.0,1.3599999999999999,2.6604562932992355,2.66,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,32,monoprotic,medium,base,single,1,6.744,8.651,1,0,2.575,1,1,0,1,0,2,1,0.0443723178327744,5.8500000000000005,0.7,5.15,8.695372317832774,8.700000000000001,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,33,diprotic,medium,base,separated,2,3.43,5.281,1,0,2.575,1,0,0,1,0,4,1,0.06030237474164846,6.57,1.4200000000000002,5.15,5.341302374741648,5.34,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,34,diprotic,near,base,separated,2,1.828,2.165,0,0,,1,0,0,1,0,7,0,0.08145226466959787,3.3399999999999994,0.0,3.3399999999999994,2.083547735330402,2.08,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,35,monoprotic,medium,acid,single,1,5.671,4.922,0,0,,1,1,0,1,0,3,0,0.021933250658691783,3.15,3.15,0.0,4.9439332506586915,4.94,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,36,monoprotic,medium,base,single,1,2.411,3.951,3,2,0.2,1,1,0,1,0,6,3,0.013437740158929845,8.059999999999999,2.21,5.85,3.96443774015893,3.96,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,37,monoprotic,medium,base,single,1,6.704,7.658,0,0,,1,0,0,1,0,19,0,0.08949015294308094,1.8800000000000008,0.0,1.8800000000000008,7.568509847056919,7.57,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,38,diprotic,far,acid,separated,2,4.708,2.273,1,0,3.27,1,0,0,1,0,5,1,0.05055031046251601,8.68,6.54,2.1399999999999997,2.222449689537484,2.22,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,39,monoprotic,far,base,single,1,7.763,9.882,2,0,0.38,1,1,0,1,0,4,2,0.04447310859947784,9.1,0.76,8.34,9.837526891400522,9.84,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,40,monoprotic,medium,acid,single,1,2.707,1.914,1,0,0.38,1,1,0,1,0,2,1,0.010427671286682427,4.05,4.05,0.0,1.9035723287133175,1.9000000000000001,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,41,diprotic,near,acid,separated,2,5.652,5.206,0,0,,1,0,0,1,0,7,0,0.08308758354589241,3.689999999999999,3.689999999999999,0.0,5.289087583545893,5.29,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,42,monoprotic,medium,acid,single,1,8.011,6.757,2,0,0.17,1,1,0,1,0,29,2,0.007496818885218914,4.51,2.869999999999999,1.6400000000000001,6.764496818885219,6.76,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,43,triprotic,medium,acid,separated,3,3.653,2.272,0,0,,0,0,0,1,1,7,0,0.10214680614546845,12.0,12.0,0.0,2.3741468061454682,2.37,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,44,diprotic,medium,acid,separated,2,7.123,5.895,2,0,0.345,1,0,0,1,0,2,2,0.06757728543177599,4.58,3.89,0.69,5.962577285431776,5.96,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,45,monoprotic,medium,acid,single,1,5.706,4.014,5,5,0.125,1,0,0,1,0,9,5,0.06968170776393645,12.860000000000001,7.450000000000001,5.41,3.944318292236064,3.94,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,46,monoprotic,far,acid,single,1,5.206,1.81,0,0,,1,1,0,1,0,2,0,0.0020775976813682817,11.690000000000001,11.690000000000001,0.0,1.8120775976813683,1.81,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,47,triprotic,near,base,overlapping,3,4.427,5.054,2,1,0.17,1,0,0,1,0,3,2,0.05621822366959428,2.3200000000000003,1.0,1.32,4.997781776330406,5.0,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,48,diprotic,near,acid,separated,2,3.077,2.384,0,0,,1,0,0,1,0,2,0,0.057456220215953646,4.01,4.01,0.0,2.4414562202159535,2.44,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,49,triprotic,medium,acid,separated,3,4.704,3.462,0,0,,1,0,0,1,0,4,0,0.07737634735725019,8.33,8.33,0.0,3.5393763473572504,3.54,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,50,monoprotic,near,acid,single,1,7.39,6.756,1,0,0.66,1,0,0,1,0,1,1,0.0969744230224876,1.32,1.32,0.0,6.659025576977513,6.66,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,51,diprotic,medium,base,overlapping,2,5.447,7.059,3,1,0.16,1,0,0,1,0,7,3,0.09244893225260586,11.57,4.699999999999999,6.87,7.151448932252606,7.15,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,52,diprotic,near,base,separated,2,5.329,5.903,2,0,0.16,1,1,0,1,0,3,1,0.001209146170515929,2.3299999999999996,0.32,2.01,5.9042091461705155,5.9,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,53,diprotic,medium,acid,separated,2,4.001,2.751,1,0,2.54,1,0,0,1,0,3,1,0.08373791826369326,6.42,5.08,1.3399999999999999,2.6672620817363066,2.67,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,54,diprotic,far,base,overlapping,2,4.202,7.697,44,43,0.01,0,0,1,0,0,50,44,0.876330591805865,19.179999999999993,8.349999999999996,10.829999999999995,6.820669408194135,6.82,max_steps,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,55,diprotic,medium,base,separated,2,3.849,5.579,4,1,0.055,1,0,0,1,0,6,4,0.08545581721917639,8.989999999999998,3.1499999999999995,5.84,5.493544182780823,5.49,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,56,monoprotic,near,base,single,1,3.747,4.388,3,2,0.165,1,0,0,1,0,4,3,0.06702478712012372,2.4000000000000004,0.75,1.6500000000000001,4.455024787120124,4.46,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,57,monoprotic,medium,base,single,1,8.145,10.1,1,1,1.28,1,0,0,1,0,3,1,0.0643123858499397,9.28,1.28,8.0,10.16431238584994,10.16,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,58,diprotic,far,base,overlapping,2,4.791,8.78,41,37,0.01,0,0,0,0,0,50,41,0.1635745726958806,25.430000000000028,5.7099999999999955,19.72000000000003,8.94357457269588,8.94,max_steps,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,59,monoprotic,near,acid,single,1,7.083,6.394,0,0,,1,1,0,1,0,1,0,0.01251178046818957,2.06,2.06,0.0,6.40651178046819,6.41,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,60,monoprotic,near,base,single,1,5.221,5.839,2,2,0.33,1,1,0,1,0,3,2,0.03545052133174842,2.31,0.66,1.6500000000000001,5.803549478668252,5.8,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,61,triprotic,medium,acid,separated,3,4.419,2.699,1,0,0.38,1,0,0,1,0,4,1,0.09586773175779761,10.95,10.95,0.0,2.6031322682422022,2.6,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,62,triprotic,medium,base,separated,3,7.11,9.086,3,1,0.085,1,1,0,1,0,6,3,0.024814311825378965,9.0,2.21,6.79,9.11081431182538,9.11,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,63,monoprotic,near,acid,single,1,6.044,5.466,0,0,,1,1,0,1,0,2,0,0.008438556821899645,2.01,2.01,0.0,5.4744385568219,5.47,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,64,diprotic,far,base,separated,2,3.475,6.874,1,0,0.35,1,1,0,1,0,2,1,0.011152524025336952,8.26,0.0,8.26,6.885152524025337,6.890000000000001,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,65,diprotic,medium,base,separated,2,3.813,4.533,0,0,,1,1,0,1,0,3,0,0.04595085832609325,2.4099999999999997,0.0,2.4099999999999997,4.487049141673907,4.49,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,66,diprotic,near,base,overlapping,2,1.845,2.504,0,0,,1,0,0,1,0,10,0,0.06651414560708657,4.9,0.0,4.9,2.4374858543929134,2.44,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,67,triprotic,medium,acid,separated,3,4.849,3.077,0,0,,1,1,0,1,0,4,0,0.04845258886619952,8.62,8.62,0.0,3.1254525888661995,3.13,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,68,diprotic,medium,base,overlapping,2,3.437,5.055,3,2,0.165,1,0,0,1,0,8,3,0.05330822312105177,14.92,0.84,14.08,5.1083082231210515,5.11,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,69,monoprotic,medium,base,single,1,6.3,7.675,5,2,0.01,1,1,0,1,0,10,5,0.04907907602035966,13.219999999999999,6.529999999999999,6.6899999999999995,7.7240790760203595,7.72,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,70,diprotic,near,acid,separated,2,2.873,2.236,0,0,,1,0,0,1,0,3,0,0.05743007386120924,4.77,4.77,0.0,2.2934300738612095,2.29,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,71,monoprotic,far,acid,single,1,6.601,4.483,45,44,0.01,0,0,0,0,0,50,45,0.17872672561038083,14.10999999999999,7.369999999999995,6.739999999999996,4.304273274389619,4.3,max_steps,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,72,diprotic,medium,base,overlapping,2,4.8,5.822,5,3,0.025,1,1,0,1,0,8,5,0.047817222588181885,5.489999999999999,2.59,2.8999999999999995,5.869817222588182,5.87,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,73,triprotic,far,acid,separated,3,5.466,2.4,0,0,,1,0,0,1,0,4,0,0.07074034043587796,14.540000000000001,14.540000000000001,0.0,2.470740340435878,2.47,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,74,monoprotic,far,base,single,1,6.571,9.574,3,2,0.17,1,1,0,1,0,9,3,0.040258059952085645,18.99,5.249999999999999,13.739999999999998,9.614258059952085,9.61,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,75,monoprotic,far,base,single,1,1.759,4.097,0,0,,1,1,0,1,0,5,0,0.04805667831372151,16.25,0.0,16.25,4.048943321686279,4.05,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,76,diprotic,near,acid,separated,2,4.672,4.281,3,2,0.165,1,1,0,1,0,3,3,0.009648075141524437,2.31,1.6500000000000001,0.66,4.271351924858475,4.2700000000000005,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,77,triprotic,medium,acid,separated,3,4.569,3.245,0,0,,1,1,0,1,0,2,0,0.01783958323067658,7.17,7.17,0.0,3.2628395832306767,3.2600000000000002,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,78,monoprotic,medium,base,single,1,7.205,7.912,0,0,,1,0,0,1,0,12,0,0.05399833908777385,1.0799999999999998,0.0,1.0799999999999998,7.858001660912226,7.86,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,79,monoprotic,near,acid,single,1,2.985,2.285,3,1,0.145,1,1,0,1,0,4,3,0.005303303844593543,3.9499999999999997,2.61,1.3399999999999999,2.2796966961554066,2.2800000000000002,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,80,monoprotic,medium,acid,single,1,7.381,5.657,2,1,1.115,1,1,0,1,0,6,2,0.046567194496850206,10.28,6.1899999999999995,4.09,5.70356719449685,5.7,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,81,diprotic,near,acid,separated,2,4.451,3.793,0,0,,1,0,0,1,0,3,0,0.09839015686190855,3.48,3.48,0.0,3.8913901568619087,3.89,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,82,triprotic,near,acid,separated,3,2.069,1.514,0,0,,1,0,0,1,0,2,0,0.07678895559544663,3.08,3.08,0.0,1.5907889555954466,1.59,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,83,diprotic,medium,base,separated,2,3.603,4.898,3,2,0.085,1,1,0,1,0,5,3,0.009480731675896692,5.91,1.18,4.73,4.907480731675896,4.91,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,84,monoprotic,medium,base,single,1,4.118,5.194,0,0,,1,0,0,1,0,6,0,0.07982645221531026,6.73,0.0,6.73,5.11417354778469,5.11,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,85,monoprotic,medium,acid,single,1,7.808,6.893,0,0,,1,1,0,1,0,7,0,0.007021448117606077,2.9,2.9,0.0,6.900021448117606,6.9,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,86,diprotic,medium,acid,separated,2,4.701,3.922,0,0,,1,0,0,1,0,2,0,0.07866252556640108,3.4799999999999995,3.4799999999999995,0.0,4.000662525566401,4.0,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,87,monoprotic,medium,acid,single,1,7.811,6.571,0,0,,0,0,0,0,0,50,0,0.3747996625245431,5.620000000000001,5.620000000000001,0.0,6.945799662524543,6.95,max_steps,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
1000101,88,triprotic,near,base,separated,3,3.579,3.804,0,0,,1,0,0,1,0,1,0,0.06135378772594313,0.76,0.0,0.76,3.7426462122740567,3.74,measured_success,step_cost_0p005,303,101,94da3c44ad7a9d57d8dc12e619ccaa2339252b2bd335971ddd9f893307172971,full,0.005
