experiment,acid_type,true_buffer_count,step,current_pH,target_pH,abs_pH_error,posterior_mean_std,posterior_max_std,matched_pka_mae,matched_pka_rmse,matched_pka_max_abs_error,matched_within_0p5_frac,matched_within_1p0_frac,all_true_pkas_within_0p5,all_true_pkas_within_1p0,effective_pka_mae,unused_slot_mole_fraction,success_if_stop_now,previous_prediction_abs_error,posterior_pkas,posterior_stds,posterior_moles,effective_pkas,true_pkas,matched_slot_indices,unused_slot_indices
1951,diprotic,2,6,11.1,7.09,4.01,0.20090418282090813,0.20692993478327987,0.8700791433938371,0.8703819167989337,0.8930348686412088,0.0,1.0,0.0,1.0,0.8613544300006395,0.28631346841733957,0.0,6.24436063542962,"[3.0186, 3.4798, 5.8859]","[0.2028, 0.1929, 0.2069]","[0.0651, 0.2218, 0.4878]","[3.0021, 3.4974, 5.8849]","[2.1715, 4.9929]","[0, 2]",[1]
1951,diprotic,2,7,10.48,7.09,3.3900000000000006,0.20303756083084892,0.21436909655154193,0.8690521108338949,0.8692413796627303,0.887190599555904,0.0,1.0,0.0,1.0,0.8612049596821592,0.2869892675684546,0.0,5.741163547635079,"[3.0224, 3.4775, 5.8800]","[0.1987, 0.1960, 0.2144]","[0.0651, 0.2224, 0.4875]","[3.0028, 3.4970, 5.8840]","[2.1715, 4.9929]","[0, 2]",[1]
1951,diprotic,2,8,6.64,7.09,0.4500000000000002,0.20293949747467555,0.21553622743114376,0.8665830060432902,0.8668671872702983,0.8887779154347113,0.0,1.0,0.0,1.0,0.860800085480619,0.28711430113224623,0.0,2.017644225955009,"[3.0159, 3.4589, 5.8816]","[0.2024, 0.1909, 0.2155]","[0.0656, 0.2225, 0.4868]","[3.0017, 3.4940, 5.8842]","[2.1715, 4.9929]","[0, 2]",[1]
1951,diprotic,2,9,7.19,7.09,0.10000000000000053,0.20167959925264065,0.21358922446517348,0.8649324472911291,0.8650070313981131,0.8762914081218804,0.0,1.0,0.0,1.0,0.8605572676914217,0.2870670854539565,0.0,2.5131751732528214,"[3.0251, 3.4464, 5.8691]","[0.1990, 0.1925, 0.2136]","[0.0653, 0.2222, 0.4866]","[3.0032, 3.4920, 5.8823]","[2.1715, 4.9929]","[0, 2]",[1]
1951,diprotic,2,10,6.85,7.09,0.2400000000000002,0.201383665154479,0.2145819046224581,0.8642117248486694,0.8644874125208597,0.8860424610043482,0.0,1.0,0.0,1.0,0.8604208547752814,0.2882728619644917,0.0,2.201596178486943,"[3.0139, 3.4493, 5.8789]","[0.2042, 0.1854, 0.2146]","[0.0647, 0.2230, 0.4858]","[3.0014, 3.4924, 5.8838]","[2.1715, 4.9929]","[0, 2]",[1]
1951,diprotic,2,11,6.99,7.09,0.09999999999999964,0.19622355511566777,0.20655526849396655,0.8641655924104232,0.8647501939777308,0.8959575234380486,0.0,1.0,0.0,1.0,0.8604102993372444,0.28842318726778443,1.0,2.3274941367655995,"[3.0039, 3.4431, 5.8888]","[0.1966, 0.1855, 0.2066]","[0.0653, 0.2233, 0.4857]","[2.9998, 3.4913, 5.8854]","[2.1715, 4.9929]","[0, 2]",[1]
1954,triprotic,3,0,2.05,3.84,1.79,0.20000000000000004,0.2,2.318933666100927,2.4919180788036095,3.5477801019210267,0.0,0.0,0.0,0.0,2.318933666100927,0.0,0.0,,"[2.9076, 3.8469, 2.6347]","[0.2000, 0.2000, 0.2000]","[0.4553, 0.3430, 0.3613]","[2.9076, 3.8469, 2.6347]","[3.9990, 4.9523, 7.3947]","[0, 1, 2]",[]
1954,triprotic,3,1,3.81,3.84,0.029999999999999805,0.20462487169489552,0.20847615883287002,2.3220181940567293,2.4939486764499836,3.547872439405913,0.0,0.0,0.0,0.0,2.319425910344655,0.0,1.0,1.1450892295129598,"[2.9041, 3.8468, 2.6290]","[0.1989, 0.2065, 0.2085]","[0.4551, 0.3428, 0.3611]","[2.9070, 3.8469, 2.6338]","[3.9990, 4.9523, 7.3947]","[0, 1, 2]",[]
1953,triprotic,3,0,2.58,8.17,5.59,0.20000000000000004,0.2,1.3053547856088814,1.64202645763087,2.7135953872615266,0.0,0.6666666666666666,0.0,0.0,1.3053547856088814,0.0,0.0,,"[2.3274, 3.6615, 5.0415]","[0.2000, 0.2000, 0.2000]","[0.1871, 0.4205, 0.1329]","[2.3274, 3.6615, 5.0415]","[2.8955, 4.2958, 7.7551]","[0, 1, 2]",[]
1953,triprotic,3,1,3.36,8.17,4.8100000000000005,0.2003477368310377,0.2083178112300368,1.2987036281388582,1.6386850589090138,2.711843893163274,0.0,0.6666666666666666,0.0,0.0,1.3042813092712595,0.0,0.0,0.5595031777769326,"[2.3196, 3.6875, 5.0432]","[0.2083, 0.1995, 0.1933]","[0.1869, 0.4205, 0.1331]","[2.3261, 3.6657, 5.0418]","[2.8955, 4.2958, 7.7551]","[0, 1, 2]",[]
1953,triprotic,3,2,4.4,8.17,3.7699999999999996,0.19905902872719697,0.20963368577435215,1.2979394697898157,1.6410959130962461,2.71810134326776,0.0,0.6666666666666666,0.0,0.0,1.3041383311237915,0.0,0.0,0.6772975238040093,"[2.3210, 3.6946, 5.0370]","[0.2096, 0.1893, 0.1982]","[0.1867, 0.4208, 0.1334]","[2.3264, 3.6669, 5.0408]","[2.8955, 4.2958, 7.7551]","[0, 1, 2]",[]
1953,triprotic,3,3,6.8,8.17,1.37,0.20372462871677752,0.21645619598908722,1.2984716987831146,1.638236559668908,2.7108871146146356,0.0,0.6666666666666666,0.0,0.0,1.3042410869214491,0.0,0.0,2.2979772251099346,"[2.3256, 3.6812, 5.0442]","[0.2165, 0.1945, 0.2002]","[0.1872, 0.4212, 0.1332]","[2.3271, 3.6647, 5.0419]","[2.8955, 4.2958, 7.7551]","[0, 1, 2]",[]
1953,triprotic,3,4,7.72,8.17,0.4500000000000002,0.20463447593268982,0.23084820860743524,1.2954900789036157,1.6290793737057994,2.692010770594891,0.0,0.6666666666666666,0.0,0.0,1.303751132514445,0.0,0.0,2.6585151742026207,"[2.3249, 3.6720, 5.0631]","[0.2308, 0.1883, 0.1947]","[0.1874, 0.4219, 0.1328]","[2.3270, 3.6632, 5.0450]","[2.8955, 4.2958, 7.7551]","[0, 1, 2]",[]
1953,triprotic,3,5,8.05,8.17,0.11999999999999922,0.21026567970015805,0.23876382041961478,1.288245473099191,1.6287771123126789,2.6970960283893346,0.0,0.6666666666666666,0.0,0.0,1.3026542230996425,0.0,0.0,2.688301771134139,"[2.3486, 3.6751, 5.0580]","[0.2388, 0.1895, 0.2025]","[0.1872, 0.4223, 0.1328]","[2.3306, 3.6637, 5.0441]","[2.8955, 4.2958, 7.7551]","[0, 1, 2]",[]
1953,triprotic,3,6,8.3,8.17,0.13000000000000078,0.21675474606822495,0.24880555676712757,1.292029593971802,1.6320777355894307,2.701408264335064,0.0,0.6666666666666666,0.0,0.0,1.3032886981122715,0.0,0.0,2.7014416895806797,"[2.3500, 3.6667, 5.0537]","[0.2488, 0.1958, 0.2056]","[0.1868, 0.4226, 0.1334]","[2.3308, 3.6623, 5.0434]","[2.8955, 4.2958, 7.7551]","[0, 1, 2]",[]
1953,triprotic,3,7,8.22,8.17,0.05000000000000071,0.22186798377221048,0.2536236160724904,1.2941282888298027,1.633151697888932,2.7022254187373127,0.0,0.6666666666666666,0.0,0.0,1.3036205990382967,0.0,1.0,2.6958851230144507,"[2.3451, 3.6661, 5.0529]","[0.2536, 0.2023, 0.2097]","[0.1870, 0.4222, 0.1335]","[2.3300, 3.6622, 5.0433]","[2.8955, 4.2958, 7.7551]","[0, 1, 2]",[]
1955,monoprotic,1,0,2.33,5.53,3.2,0.20000000000000004,0.2,0.6023425491399363,0.6023425491399363,0.6023425491399363,0.0,1.0,0.0,1.0,0.6023425491399363,0.9479476215331043,0.0,,"[2.0415, 2.5725, 4.2223]","[0.2000, 0.2000, 0.2000]","[0.3685, 0.2169, 0.0321]","[2.0415, 2.5725, 4.2223]",[3.6200],[2],"[0, 1]"
1955,monoprotic,1,1,3.91,5.53,1.62,0.20576367737650877,0.20803727103601705,0.5913177637207463,0.5913177637207463,0.5913177637207463,0.0,1.0,0.0,1.0,0.6005833995289089,0.9478953805133822,0.0,1.7903615970537068,"[2.0433, 2.5807, 4.2113]","[0.2042, 0.2080, 0.2050]","[0.3684, 0.2166, 0.0322]","[2.0418, 2.5738, 4.2206]",[3.6200],[2],"[0, 1]"
1955,monoprotic,1,2,4.73,5.53,0.7999999999999998,0.205301079979721,0.2068397188811128,0.6078697441804435,0.6078697441804435,0.6078697441804435,0.0,1.0,0.0,1.0,0.6032271683695667,0.9481027873077955,0.0,2.410543556576595,"[2.0416, 2.5853, 4.2279]","[0.2066, 0.2068, 0.2025]","[0.3686, 0.2168, 0.0320]","[2.0415, 2.5746, 4.2232]",[3.6200],[2],"[0, 1]"
1955,monoprotic,1,3,11.58,5.53,6.05,0.19910677653747402,0.2041745116665654,0.5967221434537571,0.5967221434537571,0.5967221434537571,0.0,1.0,0.0,1.0,0.6014385358421546,0.9489426094817508,0.0,9.149673535879701,"[2.0349, 2.5766, 4.2167]","[0.1948, 0.2042, 0.1983]","[0.3687, 0.2166, 0.0315]","[2.0404, 2.5732, 4.2214]",[3.6200],[2],"[0, 1]"
1955,monoprotic,1,4,10.23,5.53,4.7,0.2048440011717175,0.21345072642233456,0.5888970926077262,0.5888970926077262,0.5888970926077262,0.0,1.0,0.0,1.0,0.6001844307452808,0.9492431368314062,0.0,7.851684916317463,"[2.0240, 2.5721, 4.2089]","[0.2010, 0.2135, 0.2001]","[0.3686, 0.2166, 0.0313]","[2.0387, 2.5725, 4.2202]",[3.6200],[2],"[0, 1]"
1955,monoprotic,1,5,4.74,5.53,0.79,0.20277284434488252,0.20954489771324855,0.5871229620778031,0.5871229620778031,0.5871229620778031,0.0,1.0,0.0,1.0,0.5998893416420517,0.9495338584384706,0.0,2.411979264356196,"[2.0204, 2.5769, 4.2071]","[0.2022, 0.2095, 0.1966]","[0.3689, 0.2166, 0.0311]","[2.0381, 2.5732, 4.2199]",[3.6200],[2],"[0, 1]"
1955,monoprotic,1,6,5.08,5.53,0.4500000000000002,0.2051969948586093,0.21245587313406994,0.6076273358096174,0.6076273358096174,0.6076273358096174,0.0,1.0,0.0,1.0,0.6031894267601876,0.9505094259421238,0.0,2.725143762230873,"[2.0198, 2.5715, 4.2276]","[0.2017, 0.2125, 0.2014]","[0.3692, 0.2167, 0.0305]","[2.0380, 2.5724, 4.2232]",[3.6200],[2],"[0, 1]"
1955,monoprotic,1,7,10.2,5.53,4.669999999999999,0.2079002798563051,0.21535381630097764,0.6235413642532084,0.6235413642532084,0.6235413642532084,0.0,1.0,0.0,1.0,0.6057606026631905,0.9501137492164234,0.0,7.818609029334038,"[2.0185, 2.5746, 4.2435]","[0.2121, 0.2154, 0.1963]","[0.3682, 0.2164, 0.0307]","[2.0378, 2.5729, 4.2258]",[3.6200],[2],"[0, 1]"
1955,monoprotic,1,8,5.45,5.53,0.08000000000000007,0.2046892913647377,0.2140006339670058,0.6249836766202401,0.6249836766202401,0.6249836766202401,0.0,1.0,0.0,1.0,0.6060229607116137,0.9500282483749867,1.0,3.0804930304177107,"[2.0087, 2.5680, 4.2450]","[0.2140, 0.2106, 0.1895]","[0.3679, 0.2170, 0.0308]","[2.0363, 2.5718, 4.2260]",[3.6200],[2],"[0, 1]"
1952,triprotic,3,0,3.22,10.38,7.16,0.20000000000000004,0.2,1.477216320691193,1.7444692818286776,2.5454189722579335,0.3333333333333333,0.3333333333333333,0.0,0.0,1.477216320691193,0.0,0.0,,"[2.1096, 3.8148, 4.4433]","[0.2000, 0.2000, 0.2000]","[0.2265, 0.4453, 0.0747]","[2.1096, 3.8148, 4.4433]","[2.3926, 5.4180, 6.9887]","[0, 1, 2]",[]
1952,triprotic,3,1,3.27,10.38,7.110000000000001,0.19836143754145885,0.20209371503121196,1.4766729043051783,1.7441358651065537,2.5426892786362982,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4771274137230295,0.0,0.0,0.4901029835268855,"[2.1122, 3.8111, 4.4460]","[0.1945, 0.2021, 0.1985]","[0.2267, 0.4455, 0.0747]","[2.1100, 3.8142, 4.4437]","[2.3926, 5.4180, 6.9887]","[0, 1, 2]",[]
1952,triprotic,3,2,5.79,10.38,4.590000000000001,0.19904876279974285,0.2078923211591483,1.4653247723357659,1.7356913017496616,2.531456165869005,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4752987574530738,0.0,0.0,1.8694698242098093,"[2.1279, 3.8181, 4.4573]","[0.1974, 0.2079, 0.1918]","[0.2265, 0.4456, 0.0744]","[2.1125, 3.8153, 4.4456]","[2.3926, 5.4180, 6.9887]","[0, 1, 2]",[]
1952,triprotic,3,3,6.86,10.38,3.5200000000000005,0.19593308642401075,0.1985056694325177,1.4672754449133112,1.737499598698755,2.536555067858835,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4756133297788008,0.0,0.0,2.358612794093788,"[2.1244, 3.8209, 4.4522]","[0.1985, 0.1984, 0.1909]","[0.2262, 0.4453, 0.0749]","[2.1120, 3.8157, 4.4447]","[2.3926, 5.4180, 6.9887]","[0, 1, 2]",[]
1952,triprotic,3,4,9.69,10.38,0.6900000000000013,0.19382393057654032,0.19877562730643783,1.4662805964488694,1.7370181928740156,2.5337811502577177,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4754500427711938,0.0,0.0,1.2683653259277339,"[2.1281, 3.8174, 4.4549]","[0.1988, 0.1938, 0.1889]","[0.2264, 0.4451, 0.0753]","[2.1125, 3.8152, 4.4452]","[2.3926, 5.4180, 6.9887]","[0, 1, 2]",[]
1952,triprotic,3,5,11.47,10.38,1.0899999999999999,0.1922446367873184,0.19929539702063095,1.4666474399210283,1.7373933097855863,2.5300838207597316,0.3333333333333333,0.3333333333333333,0.0,0.0,1.475506651736775,0.0,0.0,0.0006236161291592879,"[2.1308, 3.8099, 4.4586]","[0.1993, 0.1922, 0.1852]","[0.2258, 0.4446, 0.0751]","[2.1130, 3.8140, 4.4458]","[2.3926, 5.4180, 6.9887]","[0, 1, 2]",[]
1952,triprotic,3,6,11.16,10.38,0.7799999999999994,0.19490654868626703,0.20525147041701983,1.461203073735306,1.7300841139222776,2.519710824865819,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4746134568966636,0.0,0.0,0.003223937153816081,"[2.1291, 3.8176, 4.4690]","[0.1984, 0.2053, 0.1811]","[0.2254, 0.4438, 0.0743]","[2.1127, 3.8152, 4.4475]","[2.3926, 5.4180, 6.9887]","[0, 1, 2]",[]
1952,triprotic,3,7,9.68,10.38,0.7000000000000011,0.19675530347746636,0.20263326070415347,1.4670922022982185,1.7334883739987563,2.523751661619988,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4755768519249235,0.0,0.0,1.2697941589355466,"[2.1183, 3.8147, 4.4650]","[0.2026, 0.1990, 0.1887]","[0.2254, 0.4444, 0.0737]","[2.1110, 3.8147, 4.4468]","[2.3926, 5.4180, 6.9887]","[0, 1, 2]",[]
1952,triprotic,3,8,10.85,10.38,0.46999999999999886,0.2008093288341618,0.2108410574358409,1.4767504624130054,1.7452078601038885,2.542553768410137,0.3333333333333333,0.3333333333333333,0.0,0.0,1.477134153388154,0.0,0.0,0.0036705195903774523,"[2.1162, 3.8067, 4.4462]","[0.1990, 0.2108, 0.1925]","[0.2253, 0.4450, 0.0745]","[2.1106, 3.8135, 4.4438]","[2.3926, 5.4180, 6.9887]","[0, 1, 2]",[]
1952,triprotic,3,9,10.56,10.38,0.17999999999999972,0.19909965328290702,0.21471214861369428,1.475359133873587,1.7422968318822183,2.5370645413027155,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4769040346423523,0.0,0.0,0.0031952536106114593,"[2.1136, 3.8079, 4.4517]","[0.1941, 0.2147, 0.1885]","[0.2263, 0.4465, 0.0751]","[2.1102, 3.8137, 4.4447]","[2.3926, 5.4180, 6.9887]","[0, 1, 2]",[]
1952,triprotic,3,10,9.77,10.38,0.6100000000000012,0.20016808269622766,0.21079439080288917,1.4770014707838328,1.7454420193750915,2.546784141811357,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4771810549431112,0.0,0.0,0.4389653396606441,"[2.1132, 3.8131, 4.4419]","[0.1983, 0.2108, 0.1914]","[0.2260, 0.4455, 0.0747]","[2.1102, 3.8145, 4.4431]","[2.3926, 5.4180, 6.9887]","[0, 1, 2]",[]
1952,triprotic,3,11,10.3,10.38,0.08000000000000007,0.19697796550248747,0.20129812351814763,1.4759633300730677,1.73936109220151,2.5263688423024,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4770100750884758,0.0,1.0,0.021549630165100808,"[2.1073, 3.8017, 4.4624]","[0.1937, 0.2013, 0.1960]","[0.2259, 0.4451, 0.0753]","[2.1092, 3.8127, 4.4464]","[2.3926, 5.4180, 6.9887]","[0, 1, 2]",[]
1958,diprotic,2,0,1.75,7.68,5.93,0.20000000000000004,0.2,0.5360128655422436,0.5509107928205743,0.6632642294617961,0.5,1.0,0.0,1.0,0.5360128655422436,0.3432060957849985,0.0,,"[4.2261, 5.1013, 3.8367]","[0.2000, 0.2000, 0.2000]","[0.4447, 0.3572, 0.4938]","[4.2261, 5.1013, 3.8367]","[3.4280, 5.7646]","[1, 2]",[0]
1958,diprotic,2,1,4.12,7.68,3.5599999999999996,0.15191313507400528,0.23290746146600702,0.5316861212637956,0.631145281182224,0.8717658684026821,0.5,1.0,0.0,1.0,0.5370942577070521,0.3426364082957038,0.0,0.0790736499428748,"[3.7995, 4.8928, 3.6196]","[0.0769, 0.1459, 0.2329]","[0.4449, 0.3579, 0.4956]","[4.1473, 5.0656, 3.8033]","[3.4280, 5.7646]","[1, 2]",[0]
1958,diprotic,2,2,5.6,7.68,2.08,0.15352033597573508,0.23999106473467471,0.5246829633549883,0.6266988357393093,0.8674062025466629,0.5,1.0,0.0,1.0,0.5362421646915696,0.3425001964193665,0.0,1.2390899354591962,"[3.8041, 4.8972, 3.6099]","[0.0803, 0.1403, 0.2400]","[0.4447, 0.3582, 0.4956]","[4.1485, 5.0662, 3.8021]","[3.4280, 5.7646]","[1, 2]",[0]
1958,diprotic,2,3,6.25,7.68,1.4299999999999997,0.15105161243633364,0.23224061266774043,0.5233611185013707,0.6242183951796088,0.8635695024686099,0.5,1.0,0.0,1.0,0.5358401978056497,0.34229266239705813,0.0,1.7741781964432448,"[3.8083, 4.9010, 3.6111]","[0.0807, 0.1402, 0.2322]","[0.4443, 0.3581, 0.4957]","[4.1493, 5.0668, 3.8019]","[3.4280, 5.7646]","[1, 2]",[0]
1958,diprotic,2,4,11.12,7.68,3.4399999999999995,0.14749685686543743,0.22169733685135554,0.5245334675544449,0.627378178196359,0.8687253034429396,0.5,1.0,0.0,1.0,0.5358370302991577,0.3421796312399108,0.0,6.546312930183484,"[3.8089, 4.8958, 3.6083]","[0.0806, 0.1402, 0.2217]","[0.4442, 0.3581, 0.4959]","[4.1494, 5.0659, 3.8010]","[3.4280, 5.7646]","[1, 2]",[0]
1958,diprotic,2,5,6.7,7.68,0.9799999999999995,0.14949613416592,0.22524694899917105,0.529403784240768,0.6306480392844803,0.8721115061918701,0.5,1.0,0.0,1.0,0.5367746019387776,0.3423543822042855,0.0,2.1764530097600074,"[3.8083, 4.8925, 3.6147]","[0.0866, 0.1366, 0.2252]","[0.4443, 0.3575, 0.4960]","[4.1498, 5.0652, 3.8022]","[3.4280, 5.7646]","[1, 2]",[0]
1958,diprotic,2,6,7.25,7.68,0.4299999999999997,0.1557726148707861,0.23831900985365498,0.5404254281960388,0.6338894559733758,0.8717201594450437,0.5,1.0,0.0,1.0,0.5386274578676589,0.3422229375264153,0.0,2.701833374099806,"[3.8129, 4.8928, 3.6371]","[0.0871, 0.1419, 0.2383]","[0.4442, 0.3574, 0.4965]","[4.1506, 5.0655, 3.8062]","[3.4280, 5.7646]","[1, 2]",[0]
1958,diprotic,2,7,11.08,7.68,3.4000000000000004,0.15368312032664158,0.23325479455792478,0.5534067213750997,0.640431582953573,0.8757320433423352,0.5,1.0,0.0,1.0,0.5406314371177818,0.3427369735982213,0.0,6.504839913612232,"[3.8151, 4.8888, 3.6591]","[0.0890, 0.1388, 0.2333]","[0.4447, 0.3565, 0.4962]","[4.1512, 5.0647, 3.8094]","[3.4280, 5.7646]","[1, 2]",[0]
1958,diprotic,2,8,10.13,7.68,2.450000000000001,0.1555863090998567,0.23216122104699327,0.5588534106941758,0.6429701961945838,0.8768055117251148,0.5,1.0,0.0,1.0,0.5413876495272723,0.3425713857806241,0.0,5.56624517787248,"[3.8126, 4.8878, 3.6689]","[0.0921, 0.1425, 0.2322]","[0.4441, 0.3566, 0.4956]","[4.1510, 5.0646, 3.8108]","[3.4280, 5.7646]","[1, 2]",[0]
1958,diprotic,2,9,7.26,7.68,0.41999999999999993,0.1560947818829116,0.2344690585091803,0.5622646834144875,0.6479636132345202,0.8843132354384657,0.5,1.0,0.0,1.0,0.5421083362248087,0.3421020399970148,0.0,2.7079897776618598,"[3.8163, 4.8803, 3.6682]","[0.0956, 0.1382, 0.2345]","[0.4434, 0.3574, 0.4954]","[4.1520, 5.0632, 3.8108]","[3.4280, 5.7646]","[1, 2]",[0]
1958,diprotic,2,10,7.62,7.68,0.05999999999999961,0.15105578176250403,0.22318237782396916,0.5569621142722374,0.645240371258259,0.8827355631088407,0.5,1.0,0.0,1.0,0.5411181385056343,0.3421109818352627,1.0,3.062457714583725,"[3.8182, 4.8818, 3.6592]","[0.0932, 0.1368, 0.2232]","[0.4431, 0.3568, 0.4954]","[4.1521, 5.0634, 3.8090]","[3.4280, 5.7646]","[1, 2]",[0]
1956,triprotic,3,0,2.42,2.09,0.33000000000000007,0.20000000000000004,0.2,1.5353066135344722,1.8285013126011085,2.8036731540581847,0.3333333333333333,0.3333333333333333,0.0,0.0,1.5353066135344722,0.0,0.0,,"[2.9550, 4.6513, 2.4063]","[0.2000, 0.2000, 0.2000]","[0.3933, 0.2800, 0.4614]","[2.9550, 4.6513, 2.4063]","[2.0275, 4.3785, 7.4550]","[0, 1, 2]",[]
1956,triprotic,3,1,1.52,2.09,0.5699999999999998,0.20458336534151308,0.20926964916069313,1.5364566393295551,1.8321889031472287,2.806867107763976,0.3333333333333333,0.3333333333333333,0.0,0.0,1.5354877297640463,0.0,0.0,0.3167525357753038,"[2.9444, 4.6481, 2.3959]","[0.2034, 0.2093, 0.2011]","[0.3934, 0.2801, 0.4610]","[2.9533, 4.6508, 2.4046]","[2.0275, 4.3785, 7.4550]","[0, 1, 2]",[]
1956,triprotic,3,2,1.57,2.09,0.5199999999999998,0.2110641066750504,0.21209226372506687,1.5386799996011709,1.833503267554062,2.810120584141754,0.3333333333333333,0.3333333333333333,0.0,0.0,1.5358417106328914,0.0,0.0,0.3644751215539872,"[2.9474, 4.6449, 2.4023]","[0.2102, 0.2109, 0.2121]","[0.3936, 0.2801, 0.4608]","[2.9538, 4.6503, 2.4056]","[2.0275, 4.3785, 7.4550]","[0, 1, 2]",[]
1956,triprotic,3,3,1.62,2.09,0.46999999999999975,0.21139463224803082,0.21951331233711027,1.5365942676394078,1.833700934862012,2.8136663495476544,0.3333333333333333,0.3333333333333333,0.0,0.0,1.535502347251174,0.0,0.0,0.4149164465442299,"[2.9524, 4.6413, 2.3975]","[0.2092, 0.2195, 0.2054]","[0.3935, 0.2800, 0.4609]","[2.9546, 4.6498, 2.4049]","[2.0275, 4.3785, 7.4550]","[0, 1, 2]",[]
1956,triprotic,3,4,1.67,2.09,0.41999999999999993,0.21576979787483097,0.21935718198871806,1.5338267144885052,1.8281962979006616,2.8002588235408252,0.3333333333333333,0.3333333333333333,0.0,0.0,1.5350785098527522,0.0,0.0,0.46494384102523334,"[2.9472, 4.6547, 2.3974]","[0.2099, 0.2194, 0.2180]","[0.3936, 0.2804, 0.4607]","[2.9538, 4.6519, 2.4049]","[2.0275, 4.3785, 7.4550]","[0, 1, 2]",[]
1956,triprotic,3,5,1.72,2.09,0.3699999999999999,0.21742186517391635,0.22822403201145594,1.5260576652915399,1.8264066481475012,2.8050894415631236,0.3333333333333333,0.3333333333333333,0.0,0.0,1.5338681194195776,0.0,0.0,0.510901132337749,"[2.9595, 4.6499, 2.3816]","[0.2107, 0.2133, 0.2282]","[0.3930, 0.2801, 0.4604]","[2.9557, 4.6511, 2.4024]","[2.0275, 4.3785, 7.4550]","[0, 1, 2]",[]
1956,triprotic,3,6,1.77,2.09,0.31999999999999984,0.21545112188056614,0.22139835558106097,1.523119781385196,1.8272948982082493,2.8084214166170964,0.3333333333333333,0.3333333333333333,0.0,0.0,1.5334040773020454,0.0,0.0,0.5536706499010324,"[2.9598, 4.6466, 2.3697]","[0.2188, 0.2061, 0.2214]","[0.3930, 0.2802, 0.4607]","[2.9558, 4.6506, 2.4005]","[2.0275, 4.3785, 7.4550]","[0, 1, 2]",[]
1956,triprotic,3,7,1.81,2.09,0.2799999999999998,0.21628208247276914,0.22212739046360802,1.5252660350912344,1.8221979289611858,2.7964514673292413,0.3333333333333333,0.3333333333333333,0.0,0.0,1.5337253551299426,0.0,0.0,0.5993085066415369,"[2.9606, 4.6586, 2.3889]","[0.2221, 0.2107, 0.2160]","[0.3938, 0.2792, 0.4610]","[2.9559, 4.6525, 2.4035]","[2.0275, 4.3785, 7.4550]","[0, 1, 2]",[]
1956,triprotic,3,8,1.86,2.09,0.22999999999999976,0.21597611604182268,0.22339987469278313,1.5250304182967438,1.8200773639121972,2.7877534336767855,0.3333333333333333,0.3333333333333333,0.0,0.0,1.5336781402777966,0.0,0.0,0.6290984585508703,"[2.9513, 4.6673, 2.3876]","[0.2234, 0.2147, 0.2098]","[0.3937, 0.2789, 0.4614]","[2.9544, 4.6538, 2.4033]","[2.0275, 4.3785, 7.4550]","[0, 1, 2]",[]
1956,triprotic,3,9,1.91,2.09,0.17999999999999994,0.2161918993674092,0.22700969293560447,1.5211155703748922,1.8161949608476207,2.779744498482555,0.3333333333333333,0.3333333333333333,0.0,0.0,1.5330515414542656,0.0,0.0,0.6517691297084094,"[2.9490, 4.6753, 2.3816]","[0.2270, 0.2153, 0.2062]","[0.3944, 0.2779, 0.4603]","[2.9541, 4.6551, 2.4023]","[2.0275, 4.3785, 7.4550]","[0, 1, 2]",[]
1956,triprotic,3,10,1.96,2.09,0.1299999999999999,0.21504235501560712,0.2253802568137379,1.511829232351159,1.80728335448102,2.7701892530887164,0.3333333333333333,0.3333333333333333,0.0,0.0,1.5315915416949208,0.0,0.0,0.6697537125647068,"[2.9635, 4.6848, 2.3778]","[0.2254, 0.2125, 0.2073]","[0.3953, 0.2777, 0.4604]","[2.9563, 4.6566, 2.4017]","[2.0275, 4.3785, 7.4550]","[0, 1, 2]",[]
1956,triprotic,3,11,2.0,2.09,0.08999999999999986,0.2191713138016885,0.23845135417675228,1.51444813913872,1.806202929928092,2.7650857421863027,0.3333333333333333,0.3333333333333333,0.0,0.0,1.5320107552082145,0.0,1.0,0.6819096966646612,"[2.9600, 4.6899, 2.3873]","[0.2385, 0.2136, 0.2054]","[0.3954, 0.2776, 0.4591]","[2.9558, 4.6574, 2.4032]","[2.0275, 4.3785, 7.4550]","[0, 1, 2]",[]
1948,monoprotic,1,0,1.71,7.6,5.89,0.20000000000000004,0.2,0.6343525460535155,0.6343525460535155,0.6343525460535155,0.0,1.0,0.0,1.0,0.6343525460535155,0.6968077162057412,0.0,,"[2.7356, 4.8099, 2.0964]","[0.2000, 0.2000, 0.2000]","[0.3244, 0.4169, 0.3286]","[2.7356, 4.8099, 2.0964]",[3.3700],[0],"[1, 2]"
